ad_id,date,spend,impressions,clicks,installs,CTR,CPI,CPM,CPC,CVR,thumbstop_rate,hold_rate,completion_rate,card_swipe_rate,last_card_reach_rate,video_plays_25pct,video_plays_75pct,avg_play_time_sec,likes,comments,shares,saves
ad_018,2026-05-22,95.57,10147,146,41,0.01439,2.3310,9.4185,0.6546,0.28082,,,,0.5724,0.2460,,,,,,,
ad_018,2026-05-23,77.66,7525,129,37,0.01714,2.0991,10.3209,0.6021,0.28682,,,,0.5798,0.2858,,,,,,,
ad_018,2026-05-24,71.06,6623,98,30,0.01480,2.3687,10.7293,0.7251,0.30612,,,,0.5625,0.2702,,,,,,,
ad_018,2026-05-25,80.91,7240,124,39,0.01713,2.0745,11.1749,0.6525,0.31452,,,,0.5279,0.2610,,,,,,,
ad_018,2026-05-26,93.39,8124,150,45,0.01846,2.0754,11.4957,0.6226,0.30000,,,,0.5587,0.3171,,,,,,,
ad_018,2026-05-27,95.67,9632,137,41,0.01422,2.3334,9.9325,0.6983,0.29927,,,,0.6119,0.2681,,,,,,,
ad_018,2026-05-28,84.30,7620,115,38,0.01509,2.2184,11.0629,0.7330,0.33043,,,,0.5506,0.2770,,,,,,,
ad_018,2026-05-29,88.16,7986,150,50,0.01878,1.7633,11.0397,0.5878,0.33333,,,,0.5221,0.3190,,,,,,,
ad_019,2026-03-01,34.77,3846,145,46,0.03770,0.7558,9.0397,0.2398,0.31724,0.4303,0.5944,0.7017,,,1269,548,11.82,,,,
ad_019,2026-03-02,42.03,4587,147,54,0.03205,0.7784,9.1636,0.2859,0.36735,0.3965,0.6690,0.7500,,,1367,633,12.64,,,,
ad_019,2026-03-03,41.49,4421,141,55,0.03189,0.7544,9.3849,0.2943,0.39007,0.4334,0.6545,0.7209,,,1369,565,11.87,,,,
ad_019,2026-03-04,44.61,4734,170,63,0.03591,0.7080,9.4225,0.2624,0.37059,0.4013,0.6319,0.7351,,,1511,705,11.66,,,,
ad_019,2026-03-05,46.99,5379,190,68,0.03532,0.6910,8.7355,0.2473,0.35789,0.4225,0.6020,0.7070,,,1948,760,12.04,,,,
ad_019,2026-03-06,59.16,8183,317,109,0.03874,0.5428,7.2299,0.1866,0.34385,0.4343,0.5159,0.7079,,,2651,1238,10.60,,,,
ad_019,2026-03-07,42.43,4703,195,58,0.04146,0.7316,9.0224,0.2176,0.29744,0.4155,0.5640,0.7056,,,1657,729,10.88,,,,
ad_019,2026-03-08,51.63,6255,236,72,0.03773,0.7171,8.2547,0.2188,0.30508,0.4440,0.6012,0.6843,,,2055,942,11.32,,,,
ad_019,2026-03-09,58.46,6415,185,54,0.02884,1.0826,9.1135,0.3160,0.29189,0.3769,0.6743,0.7696,,,2030,933,13.15,,,,
ad_019,2026-03-10,48.82,5836,185,60,0.03170,0.8136,8.3650,0.2639,0.32432,0.3982,0.6467,0.7466,,,1870,797,12.42,,,,
ad_019,2026-03-11,57.95,6488,225,71,0.03468,0.8161,8.9312,0.2575,0.31556,0.3984,0.6914,0.6754,,,2303,1077,14.05,,,,
ad_019,2026-03-12,46.46,5011,177,63,0.03532,0.7375,9.2715,0.2625,0.35593,0.4404,0.5803,0.6647,,,1702,666,10.87,,,,
ad_019,2026-03-13,67.49,6815,266,87,0.03903,0.7757,9.9024,0.2537,0.32707,0.4456,0.5594,0.7032,,,2283,949,11.16,,,,
ad_019,2026-03-14,52.06,5343,177,58,0.03313,0.8976,9.7441,0.2941,0.32768,0.4118,0.5175,0.7119,,,1698,785,10.92,,,,
ad_019,2026-03-15,50.36,5052,184,57,0.03642,0.8836,9.9691,0.2737,0.30978,0.4631,0.5504,0.7823,,,1831,800,10.45,,,,
ad_019,2026-03-16,69.39,7941,249,87,0.03136,0.7976,8.7383,0.2787,0.34940,0.4359,0.6675,0.8123,,,2384,1055,12.42,,,,
ad_019,2026-03-17,44.91,4894,167,55,0.03412,0.8165,9.1762,0.2689,0.32934,0.4208,0.6871,0.7201,,,1517,630,13.80,,,,
ad_019,2026-03-18,71.57,6933,234,88,0.03375,0.8133,10.3230,0.3059,0.37607,0.3554,0.6500,0.7178,,,2149,928,13.27,,,,
ad_019,2026-03-19,70.71,8817,300,118,0.03403,0.5992,8.0199,0.2357,0.39333,0.4582,0.5841,0.7105,,,2780,1337,11.04,,,,
ad_019,2026-03-20,69.52,7888,308,100,0.03905,0.6952,8.8136,0.2257,0.32468,0.4747,0.5062,0.6983,,,2828,1335,10.44,,,,
ad_019,2026-03-21,55.90,5768,239,72,0.04144,0.7764,9.6909,0.2339,0.30126,0.3855,0.5693,0.6984,,,1853,951,12.42,,,,
ad_019,2026-03-22,59.45,6447,223,75,0.03459,0.7927,9.2221,0.2666,0.33632,0.4294,0.6149,0.7161,,,2040,954,12.53,,,,
ad_019,2026-03-23,67.06,7311,284,92,0.03885,0.7289,9.1727,0.2361,0.32394,0.4379,0.7225,0.6936,,,2512,1211,13.22,,,,
ad_019,2026-03-24,84.72,9035,362,122,0.04007,0.6945,9.3774,0.2340,0.33702,0.3987,0.6605,0.7389,,,2699,1209,12.53,,,,
ad_019,2026-03-25,77.14,7815,271,91,0.03468,0.8477,9.8705,0.2846,0.33579,0.4233,0.5965,0.7432,,,2566,1153,11.60,,,,
ad_019,2026-03-26,79.20,8099,286,103,0.03531,0.7689,9.7787,0.2769,0.36014,0.3927,0.6400,0.6378,,,2827,1245,10.98,,,,
ad_019,2026-03-27,69.66,7247,287,108,0.03960,0.6450,9.6129,0.2427,0.37631,0.4005,0.5173,0.7025,,,2146,942,8.72,,,,
ad_019,2026-03-28,65.47,7317,280,88,0.03827,0.7439,8.9472,0.2338,0.31429,0.4584,0.5879,0.7031,,,2428,1280,12.92,,,,
ad_019,2026-03-29,74.27,8724,303,96,0.03473,0.7737,8.5137,0.2451,0.31683,0.4912,0.6431,0.7204,,,3063,1274,12.47,,,,
ad_019,2026-03-30,80.97,8870,327,123,0.03687,0.6583,9.1289,0.2476,0.37615,0.4318,0.6580,0.7969,,,3034,1356,12.34,,,,
ad_019,2026-03-31,65.80,7853,268,92,0.03413,0.7152,8.3789,0.2455,0.34328,0.4015,0.6628,0.6730,,,2593,1092,12.27,,,,
ad_019,2026-04-01,81.20,7785,279,103,0.03584,0.7884,10.4306,0.2910,0.36918,0.4103,0.5590,0.7282,,,2194,1021,11.13,,,,
ad_019,2026-04-02,84.22,8838,344,127,0.03892,0.6632,9.5294,0.2448,0.36919,0.4530,0.5358,0.7392,,,2945,1373,9.90,,,,
ad_019,2026-04-03,95.06,10151,391,134,0.03852,0.7094,9.3645,0.2431,0.34271,0.4264,0.5866,0.6820,,,3712,1928,12.52,,,,
ad_019,2026-04-04,64.24,7245,286,96,0.03948,0.6692,8.8669,0.2246,0.33566,0.4253,0.5591,0.6409,,,2245,1008,10.59,,,,
ad_019,2026-04-05,69.34,7039,281,92,0.03992,0.7537,9.8514,0.2468,0.32740,0.4545,0.5938,0.6778,,,2415,1098,12.06,,,,
ad_019,2026-04-06,79.45,9339,362,116,0.03876,0.6849,8.5074,0.2195,0.32044,0.3962,0.6464,0.7259,,,3095,1277,12.46,,,,
ad_019,2026-04-07,71.02,7733,286,97,0.03698,0.7321,9.1838,0.2483,0.33916,0.4199,0.6548,0.7707,,,2269,990,12.73,,,,
ad_019,2026-04-08,86.43,10519,388,128,0.03689,0.6752,8.2166,0.2228,0.32990,0.4116,0.6348,0.7260,,,3304,1316,11.90,,,,
ad_019,2026-04-09,64.99,7104,264,99,0.03716,0.6565,9.1483,0.2462,0.37500,0.4069,0.5611,0.7420,,,2288,1112,11.19,,,,
ad_019,2026-04-10,81.35,9062,342,112,0.03774,0.7263,8.9768,0.2379,0.32749,0.4170,0.5437,0.6939,,,2855,1312,10.17,,,,
ad_019,2026-04-11,66.62,6945,270,91,0.03888,0.7321,9.5925,0.2467,0.33704,0.4939,0.5546,0.6857,,,2387,1082,10.72,,,,
ad_019,2026-04-12,63.27,6656,257,85,0.03861,0.7444,9.5064,0.2462,0.33074,0.4701,0.6232,0.7440,,,2182,837,11.27,,,,
ad_019,2026-04-13,72.97,8626,345,117,0.04000,0.6236,8.4588,0.2115,0.33913,0.4271,0.7000,0.7924,,,2768,1308,13.97,,,,
ad_019,2026-04-14,58.99,7156,233,84,0.03256,0.7023,8.2441,0.2532,0.36052,0.4272,0.6755,0.7836,,,2067,979,13.73,,,,
ad_019,2026-04-15,85.59,9735,350,116,0.03595,0.7379,8.7921,0.2445,0.33143,0.3466,0.6220,0.7759,,,3293,1512,11.18,,,,
ad_019,2026-04-16,80.83,8160,311,106,0.03811,0.7625,9.9053,0.2599,0.34084,0.4673,0.5347,0.7431,,,2597,1324,11.58,,,,
ad_019,2026-04-17,67.93,7951,304,109,0.03823,0.6232,8.5433,0.2234,0.35855,0.4023,0.6287,0.6853,,,2421,1045,12.10,,,,
ad_019,2026-04-18,75.77,7846,287,100,0.03658,0.7577,9.6571,0.2640,0.34843,0.4454,0.6056,0.7132,,,2786,1227,12.18,,,,
ad_019,2026-04-19,68.36,6846,264,82,0.03856,0.8337,9.9859,0.2590,0.31061,0.4272,0.6698,0.6992,,,2152,1086,13.41,,,,
ad_019,2026-04-20,74.14,7748,248,73,0.03201,1.0157,9.5693,0.2990,0.29435,0.4083,0.6396,0.7148,,,2676,1246,11.56,,,,
ad_019,2026-04-21,66.29,6891,235,85,0.03410,0.7798,9.6194,0.2821,0.36170,0.4218,0.7024,0.7685,,,2129,929,13.60,,,,
ad_019,2026-04-22,75.49,8098,321,108,0.03964,0.6990,9.3225,0.2352,0.33645,0.4699,0.6108,0.7105,,,2705,1244,12.51,,,,
ad_019,2026-04-23,102.68,11941,408,149,0.03417,0.6891,8.5986,0.2517,0.36520,0.4382,0.6190,0.6863,,,3759,1792,11.91,,,,
ad_019,2026-04-24,78.15,7621,288,103,0.03779,0.7587,10.2547,0.2714,0.35764,0.4518,0.5406,0.6639,,,2674,1411,10.10,,,,
ad_019,2026-04-25,78.57,9771,414,141,0.04237,0.5573,8.0414,0.1898,0.34058,0.4630,0.5764,0.6816,,,3557,1838,11.07,,,,
ad_019,2026-04-26,66.12,8088,331,114,0.04092,0.5800,8.1751,0.1998,0.34441,0.4420,0.5773,0.7394,,,2832,1369,11.21,,,,
ad_019,2026-04-27,85.06,9725,382,133,0.03928,0.6395,8.7461,0.2227,0.34817,0.4252,0.6533,0.7901,,,3206,1437,12.55,,,,
ad_019,2026-04-28,72.59,8613,347,117,0.04029,0.6204,8.4280,0.2092,0.33718,0.4364,0.6526,0.7546,,,2456,1089,13.36,,,,
ad_019,2026-04-29,88.63,10157,364,140,0.03584,0.6331,8.7258,0.2435,0.38462,0.4076,0.5739,0.7074,,,3634,1526,10.69,,,,
ad_019,2026-04-30,83.09,9446,378,132,0.04002,0.6295,8.7965,0.2198,0.34921,0.4666,0.5948,0.6661,,,2642,1266,10.78,,,,
ad_019,2026-05-01,74.31,8603,311,124,0.03615,0.5992,8.6372,0.2389,0.39871,0.4523,0.5135,0.6836,,,3076,1493,9.11,,,,
ad_019,2026-05-02,79.52,8691,337,106,0.03878,0.7502,9.1498,0.2360,0.31454,0.4245,0.5675,0.7244,,,2865,1223,11.11,,,,
ad_019,2026-05-03,71.00,7856,332,107,0.04226,0.6635,9.0371,0.2138,0.32229,0.4060,0.5894,0.7402,,,2549,1141,11.09,,,,
ad_019,2026-05-04,77.46,8853,335,108,0.03784,0.7173,8.7500,0.2312,0.32239,0.4213,0.7073,0.7189,,,3027,1435,12.76,,,,
ad_019,2026-05-05,86.90,9085,379,134,0.04172,0.6485,9.5650,0.2293,0.35356,0.4074,0.6687,0.7611,,,2744,1235,13.04,,,,
ad_019,2026-05-06,87.41,9417,322,115,0.03419,0.7601,9.2824,0.2715,0.35714,0.4230,0.6655,0.7273,,,2924,1254,12.89,,,,
ad_019,2026-05-07,84.24,9377,364,122,0.03882,0.6905,8.9839,0.2314,0.33516,0.4312,0.5774,0.7150,,,3104,1504,10.82,,,,
ad_019,2026-05-08,81.14,8061,301,113,0.03734,0.7181,10.0659,0.2696,0.37542,0.4627,0.5178,0.6354,,,2609,1175,9.60,,,,
ad_019,2026-05-09,88.84,10022,444,151,0.04430,0.5884,8.8646,0.2001,0.34009,0.4389,0.5963,0.6815,,,3452,1574,12.12,,,,
ad_019,2026-05-10,71.73,7333,299,101,0.04077,0.7102,9.7818,0.2399,0.33779,0.4595,0.5643,0.7321,,,2692,1227,10.66,,,,
ad_019,2026-05-11,83.14,8669,278,107,0.03207,0.7770,9.5908,0.2991,0.38489,0.3902,0.5760,0.7284,,,2985,1348,9.97,,,,
ad_019,2026-05-12,74.95,8832,289,98,0.03272,0.7648,8.4858,0.2593,0.33910,0.4192,0.6373,0.7800,,,2736,1067,12.97,,,,
ad_019,2026-05-13,70.85,8623,345,136,0.04001,0.5209,8.2160,0.2054,0.39420,0.4244,0.6101,0.7863,,,2838,1188,11.21,,,,
ad_019,2026-05-14,90.93,10855,420,151,0.03869,0.6022,8.3765,0.2165,0.35952,0.4383,0.5566,0.6646,,,3147,1582,10.40,,,,
ad_019,2026-05-15,86.00,9662,426,161,0.04409,0.5342,8.9011,0.2019,0.37793,0.4499,0.5245,0.7190,,,3385,1730,9.80,,,,
ad_019,2026-05-16,77.02,8181,318,122,0.03887,0.6314,9.4151,0.2422,0.38365,0.4834,0.5426,0.6768,,,2627,1261,10.66,,,,
ad_019,2026-05-17,63.94,6713,289,96,0.04305,0.6661,9.5255,0.2213,0.33218,0.4226,0.5653,0.7605,,,2396,1159,11.34,,,,
ad_019,2026-05-18,79.44,9409,370,127,0.03932,0.6255,8.4431,0.2147,0.34324,0.4334,0.6102,0.7343,,,2685,1133,11.96,,,,
ad_019,2026-05-19,67.69,7723,286,112,0.03703,0.6044,8.7652,0.2367,0.39161,0.4570,0.7053,0.7294,,,2342,1065,13.22,,,,
ad_019,2026-05-20,75.13,9154,370,130,0.04042,0.5779,8.2068,0.2030,0.35135,0.4759,0.5955,0.7145,,,2794,1187,11.47,,,,
ad_019,2026-05-21,81.03,9620,354,150,0.03680,0.5402,8.4232,0.2289,0.42373,0.4750,0.5635,0.7024,,,2961,1541,11.54,,,,
ad_019,2026-05-22,84.59,9200,369,141,0.04011,0.6000,9.1949,0.2293,0.38211,0.4823,0.5249,0.6791,,,2927,1360,10.74,,,,
ad_019,2026-05-23,49.90,5465,238,74,0.04355,0.6743,9.1304,0.2097,0.31092,0.5146,0.5833,0.7454,,,1969,961,11.20,,,,
ad_019,2026-05-24,69.72,7425,281,101,0.03785,0.6903,9.3903,0.2481,0.35943,0.4894,0.6438,0.7694,,,2564,1184,12.77,,,,
ad_019,2026-05-25,87.85,9187,322,106,0.03505,0.8288,9.5623,0.2728,0.32919,0.4297,0.6328,0.7140,,,2934,1169,11.83,,,,
ad_019,2026-05-26,92.36,9700,368,134,0.03794,0.6893,9.5218,0.2510,0.36413,0.4151,0.6687,0.7636,,,2917,1291,13.21,,,,
ad_019,2026-05-27,86.35,9248,376,125,0.04066,0.6908,9.3370,0.2297,0.33245,0.4703,0.5856,0.6941,,,2974,1393,11.43,,,,
ad_019,2026-05-28,86.00,10026,453,178,0.04518,0.4832,8.5778,0.1898,0.39294,0.4190,0.5956,0.7164,,,2921,1128,10.96,,,,
ad_019,2026-05-29,84.00,9915,407,133,0.04105,0.6316,8.4721,0.2064,0.32678,0.4314,0.5605,0.6352,,,3231,1274,10.83,,,,
ad_020,2026-03-01,26.45,3158,38,4,0.01203,6.6127,8.3758,0.6961,0.10526,,,,,,,,,6,0,1,0
ad_020,2026-03-02,36.05,3873,57,6,0.01472,6.0088,9.3087,0.6325,0.10526,,,,,,,,,12,1,2,1
ad_020,2026-03-03,37.45,4455,76,9,0.01706,4.1614,8.4069,0.4928,0.11842,,,,,,,,,14,1,2,1
ad_020,2026-03-04,39.05,4533,80,8,0.01765,4.8815,8.6151,0.4882,0.10000,,,,,,,,,17,1,3,2
ad_020,2026-03-05,39.47,4515,81,8,0.01794,4.9343,8.7429,0.4873,0.09877,,,,,,,,,14,1,2,1
ad_020,2026-03-06,38.52,5045,62,6,0.01229,6.4197,7.6349,0.6213,0.09677,,,,,,,,,11,1,2,1
ad_020,2026-03-07,37.85,4935,58,6,0.01175,6.3083,7.6696,0.6526,0.10345,,,,,,,,,9,0,2,1
ad_020,2026-03-08,31.19,3322,40,4,0.01204,7.7967,9.3880,0.7797,0.10000,,,,,,,,,7,0,1,1
ad_020,2026-03-09,45.36,5201,80,10,0.01538,4.5358,8.7210,0.5670,0.12500,,,,,,,,,16,1,3,2
ad_020,2026-03-10,46.49,4818,83,10,0.01723,4.6488,9.6487,0.5601,0.12048,,,,,,,,,12,1,2,1
ad_020,2026-03-11,43.83,5063,84,8,0.01659,5.4793,8.6579,0.5218,0.09524,,,,,,,,,16,1,3,2
ad_020,2026-03-12,50.39,5836,86,9,0.01474,5.5989,8.6343,0.5859,0.10465,,,,,,,,,15,1,3,2
ad_020,2026-03-13,55.40,6623,91,9,0.01374,6.1558,8.3652,0.6088,0.09890,,,,,,,,,19,1,3,1
ad_020,2026-03-14,39.56,4500,50,5,0.01111,7.9117,8.7908,0.7912,0.10000,,,,,,,,,10,1,2,1
ad_020,2026-03-15,35.73,3784,44,5,0.01163,7.1457,9.4420,0.8120,0.11364,,,,,,,,,9,0,2,1
ad_020,2026-03-16,51.91,5736,83,10,0.01447,5.1908,9.0495,0.6254,0.12048,,,,,,,,,18,1,2,1
ad_020,2026-03-17,42.09,4548,77,9,0.01693,4.6771,9.2555,0.5467,0.11688,,,,,,,,,15,1,3,1
ad_020,2026-03-18,58.01,6422,95,11,0.01479,5.2734,9.0326,0.6106,0.11579,,,,,,,,,20,1,4,2
ad_020,2026-03-19,52.47,6034,83,7,0.01376,7.4957,8.6957,0.6322,0.08434,,,,,,,,,14,1,3,2
ad_020,2026-03-20,48.49,5434,63,6,0.01159,8.0824,8.9242,0.7698,0.09524,,,,,,,,,10,1,2,1
ad_020,2026-03-21,45.70,4901,50,4,0.01020,11.4247,9.3243,0.9140,0.08000,,,,,,,,,10,1,2,1
ad_020,2026-03-22,49.00,6309,83,10,0.01316,4.8998,7.7663,0.5903,0.12048,,,,,,,,,16,1,2,1
ad_020,2026-03-23,52.40,5761,89,11,0.01545,4.7640,9.0964,0.5888,0.12360,,,,,,,,,18,1,4,2
ad_020,2026-03-24,56.60,5559,105,13,0.01889,4.3539,10.1818,0.5391,0.12381,,,,,,,,,20,1,4,2
ad_020,2026-03-25,64.39,7964,129,12,0.01620,5.3655,8.0847,0.4991,0.09302,,,,,,,,,25,2,3,2
ad_020,2026-03-26,66.79,7646,122,13,0.01596,5.1374,8.7348,0.5474,0.10656,,,,,,,,,22,1,4,2
ad_020,2026-03-27,61.15,6661,91,9,0.01366,6.7947,9.1807,0.6720,0.09890,,,,,,,,,14,1,3,2
ad_020,2026-03-28,48.45,4871,55,5,0.01129,9.6906,9.9473,0.8810,0.09091,,,,,,,,,11,1,2,1
ad_020,2026-03-29,48.77,5270,66,7,0.01252,6.9671,9.2542,0.7389,0.10606,,,,,,,,,13,1,2,1
ad_020,2026-03-30,54.47,6541,96,12,0.01468,4.5388,8.3269,0.5674,0.12500,,,,,,,,,21,1,3,2
ad_020,2026-03-31,66.09,9016,153,18,0.01697,3.6717,7.3303,0.4320,0.11765,,,,,,,,,28,2,5,3
ad_020,2026-04-01,63.28,7647,129,14,0.01687,4.5203,8.2756,0.4906,0.10853,,,,,,,,,25,2,3,2
ad_020,2026-04-02,61.25,6809,121,12,0.01777,5.1038,8.9948,0.5062,0.09917,,,,,,,,,20,1,3,2
ad_020,2026-04-03,70.20,8167,102,10,0.01249,7.0203,8.5959,0.6883,0.09804,,,,,,,,,25,2,5,2
ad_020,2026-04-04,53.79,6029,74,7,0.01227,7.6839,8.9214,0.7269,0.09459,,,,,,,,,13,1,2,1
ad_020,2026-04-05,52.77,5303,64,6,0.01207,8.7958,9.9518,0.8246,0.09375,,,,,,,,,12,1,1,1
ad_020,2026-04-06,73.11,9126,160,19,0.01753,3.8478,8.0110,0.4569,0.11875,,,,,,,,,34,3,7,4
ad_020,2026-04-07,59.37,6595,117,14,0.01774,4.2404,9.0016,0.5074,0.11966,,,,,,,,,20,1,4,2
ad_020,2026-04-08,61.23,7012,135,16,0.01925,3.8271,8.7326,0.4536,0.11852,,,,,,,,,23,1,4,3
ad_020,2026-04-09,60.75,6719,119,11,0.01771,5.5229,9.0418,0.5105,0.09244,,,,,,,,,20,1,3,1
ad_020,2026-04-10,60.90,6450,88,9,0.01364,6.7666,9.4418,0.6920,0.10227,,,,,,,,,16,1,3,2
ad_020,2026-04-11,51.38,5219,63,6,0.01207,8.5641,9.8457,0.8156,0.09524,,,,,,,,,12,1,3,1
ad_020,2026-04-12,52.26,6501,85,8,0.01307,6.5324,8.0386,0.6148,0.09412,,,,,,,,,18,1,3,2
ad_020,2026-04-13,74.33,9170,131,17,0.01429,4.3722,8.1055,0.5674,0.12977,,,,,,,,,23,1,4,2
ad_020,2026-04-14,62.56,7515,125,16,0.01663,3.9103,8.3253,0.5005,0.12800,,,,,,,,,23,1,4,2
ad_020,2026-04-15,53.26,6084,116,13,0.01907,4.0969,8.7541,0.4591,0.11207,,,,,,,,,28,2,5,2
ad_020,2026-04-16,67.08,8456,144,15,0.01703,4.4722,7.9332,0.4659,0.10417,,,,,,,,,26,2,5,2
ad_020,2026-04-17,71.56,7767,93,8,0.01197,8.9456,9.2139,0.7695,0.08602,,,,,,,,,15,1,3,1
ad_020,2026-04-18,47.13,4909,58,6,0.01182,7.8557,9.6016,0.8127,0.10345,,,,,,,,,11,1,2,1
ad_020,2026-04-19,52.63,5788,63,7,0.01088,7.5185,9.0928,0.8354,0.11111,,,,,,,,,12,1,2,1
ad_020,2026-04-20,67.00,7220,94,12,0.01302,5.5830,9.2792,0.7127,0.12766,,,,,,,,,19,1,3,2
ad_020,2026-04-21,56.85,5915,104,12,0.01758,4.7379,9.6119,0.5467,0.11538,,,,,,,,,21,1,4,2
ad_020,2026-04-22,56.40,7311,145,17,0.01983,3.3178,7.7149,0.3890,0.11724,,,,,,,,,24,2,6,2
ad_020,2026-04-23,59.81,6846,110,11,0.01607,5.4370,8.7360,0.5437,0.10000,,,,,,,,,22,1,4,2
ad_020,2026-04-24,61.95,6748,97,9,0.01437,6.8833,9.1804,0.6387,0.09278,,,,,,,,,20,1,3,2
ad_020,2026-04-25,39.50,4306,55,5,0.01277,7.8998,9.1730,0.7182,0.09091,,,,,,,,,9,0,2,1
ad_020,2026-04-26,53.33,6072,82,9,0.01350,5.9255,8.7828,0.6504,0.10976,,,,,,,,,15,1,2,1
ad_020,2026-04-27,58.14,6336,96,12,0.01515,4.8454,9.1769,0.6057,0.12500,,,,,,,,,21,1,4,2
ad_020,2026-04-28,62.81,7199,123,16,0.01709,3.9255,8.7245,0.5106,0.13008,,,,,,,,,23,1,5,2
ad_020,2026-04-29,59.91,6773,122,14,0.01801,4.2791,8.8449,0.4910,0.11475,,,,,,,,,22,1,4,2
ad_020,2026-04-30,63.62,8273,140,14,0.01692,4.5442,7.6900,0.4544,0.10000,,,,,,,,,29,2,6,2
ad_020,2026-05-01,60.71,6938,96,10,0.01384,6.0706,8.7498,0.6324,0.10417,,,,,,,,,20,2,4,1
ad_020,2026-05-02,52.05,5162,61,6,0.01182,8.6756,10.0840,0.8533,0.09836,,,,,,,,,13,1,2,1
ad_020,2026-05-03,56.05,6968,88,9,0.01263,6.2279,8.0441,0.6369,0.10227,,,,,,,,,18,1,3,2
ad_020,2026-05-04,60.84,6543,107,12,0.01635,5.0699,9.2982,0.5686,0.11215,,,,,,,,,18,1,3,2
ad_020,2026-05-05,62.76,6296,122,14,0.01938,4.4827,9.9679,0.5144,0.11475,,,,,,,,,23,1,4,3
ad_020,2026-05-06,54.59,6262,123,15,0.01964,3.6395,8.7180,0.4438,0.12195,,,,,,,,,21,1,3,2
ad_020,2026-05-07,57.23,5940,111,11,0.01869,5.2025,9.6343,0.5156,0.09910,,,,,,,,,23,2,4,3
ad_020,2026-05-08,58.25,6594,87,9,0.01319,6.4717,8.8331,0.6695,0.10345,,,,,,,,,16,1,3,1
ad_020,2026-05-09,53.81,6463,84,9,0.01300,5.9794,8.3265,0.6406,0.10714,,,,,,,,,15,1,3,2
ad_020,2026-05-10,60.12,7336,101,11,0.01377,5.4659,8.1958,0.5953,0.10891,,,,,,,,,19,1,3,2
ad_020,2026-05-11,63.74,7346,108,13,0.01470,4.9028,8.6764,0.5902,0.12037,,,,,,,,,22,1,3,2
ad_020,2026-05-12,64.88,7025,146,20,0.02078,3.2438,9.2351,0.4444,0.13699,,,,,,,,,32,2,6,4
ad_020,2026-05-13,46.30,5068,111,13,0.02190,3.5617,9.1362,0.4171,0.11712,,,,,,,,,22,1,5,2
ad_020,2026-05-14,66.39,7394,123,12,0.01664,5.5325,8.9789,0.5398,0.09756,,,,,,,,,24,1,4,2
ad_020,2026-05-15,56.12,7373,103,10,0.01397,5.6118,7.6112,0.5448,0.09709,,,,,,,,,21,1,4,3
ad_020,2026-05-16,51.26,5602,72,7,0.01285,7.3236,9.1512,0.7120,0.09722,,,,,,,,,13,1,2,1
ad_020,2026-05-17,49.05,5780,81,9,0.01401,5.4500,8.4862,0.6056,0.11111,,,,,,,,,16,1,4,1
ad_020,2026-05-18,62.48,7508,128,16,0.01705,3.9050,8.3218,0.4881,0.12500,,,,,,,,,24,2,5,3
ad_020,2026-05-19,52.35,5597,107,14,0.01912,3.7396,9.3540,0.4893,0.13084,,,,,,,,,25,2,4,3
ad_020,2026-05-20,60.92,6405,104,12,0.01624,5.0767,9.5115,0.5858,0.11538,,,,,,,,,20,1,3,2
ad_020,2026-05-21,48.49,5918,101,10,0.01707,4.8492,8.1940,0.4801,0.09901,,,,,,,,,20,1,3,2
ad_020,2026-05-22,56.15,6659,99,9,0.01487,6.2383,8.4314,0.5671,0.09091,,,,,,,,,21,1,3,2
ad_020,2026-05-23,57.60,6962,96,10,0.01379,5.7603,8.2739,0.6000,0.10417,,,,,,,,,16,1,3,2
ad_020,2026-05-24,50.47,5263,72,8,0.01368,6.3090,9.5899,0.7010,0.11111,,,,,,,,,14,1,3,1
ad_020,2026-05-25,61.30,6142,104,11,0.01693,5.5729,9.9809,0.5894,0.10577,,,,,,,,,18,1,4,2
ad_020,2026-05-26,54.47,7292,131,17,0.01796,3.2044,7.4705,0.4158,0.12977,,,,,,,,,26,2,4,2
ad_020,2026-05-27,63.09,6721,128,16,0.01904,3.9432,9.3872,0.4929,0.12500,,,,,,,,,18,1,3,2
ad_020,2026-05-28,48.77,5654,93,10,0.01645,4.8769,8.6255,0.5244,0.10753,,,,,,,,,19,1,3,1
ad_020,2026-05-29,68.78,9868,147,14,0.01490,4.9125,6.9695,0.4679,0.09524,,,,,,,,,27,2,5,3
ad_021,2026-03-01,49.05,5618,60,9,0.01068,5.4502,8.7313,0.8175,0.15000,,,,0.2629,0.1462,,,,12,1,2,1
ad_021,2026-03-02,44.50,4179,43,8,0.01029,5.5627,10.6488,1.0349,0.18605,,,,0.3325,0.1447,,,,7,0,2,1
ad_021,2026-03-03,40.83,4128,46,9,0.01114,4.5368,9.8914,0.8876,0.19565,,,,0.3587,0.2011,,,,7,0,2,0
ad_021,2026-03-04,49.94,5551,86,15,0.01549,3.3293,8.9964,0.5807,0.17442,,,,0.4101,0.2143,,,,14,1,2,1
ad_021,2026-03-05,60.28,6976,114,21,0.01634,2.8704,8.6409,0.5288,0.18421,,,,0.4755,0.2286,,,,20,1,4,2
ad_021,2026-03-06,53.14,5946,73,10,0.01228,5.3144,8.9378,0.7280,0.13699,,,,0.3379,0.1897,,,,14,1,3,1
